"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV13239"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Absconditabacteriales_(SR1)"	NA	NA	NA
"ASV13240"	"Bacteria"	"Myxococcota"	"Polyangia"	"Haliangiales"	"Haliangiaceae"	"Haliangium"	NA
"ASV13241"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13242"	"Bacteria"	"Planctomycetota"	"OM190"	NA	NA	NA	NA
"ASV13243"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Peribacteria"	NA	NA	NA
"ASV13244"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiales"	"Diplorickettsiaceae"	NA	NA
"ASV13245"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	NA
"ASV13246"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	NA	NA
"ASV13247"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV13248"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV13249"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV13250"	"Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Gastranaerophilales"	NA	NA	NA
"ASV13251"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Coxiellales"	"Coxiellaceae"	"Coxiella"	NA
"ASV13252"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13253"	"Bacteria"	"Planctomycetota"	"Pla4_lineage"	NA	NA	NA	NA
"ASV13254"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13255"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Schleiferiaceae"	"Schleiferia"	NA
"ASV13256"	"Bacteria"	"Verrucomicrobiota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophaceae"	"Candidatus_Omnitrophus"	NA
"ASV13257"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	NA	NA	NA
"ASV13258"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiohalorhabdales"	"Thiohalorhabdaceae"	NA	NA
"ASV13259"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13260"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	NA
"ASV13261"	"Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Gastranaerophilales"	NA	NA	NA
"ASV13262"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenella"	NA
"ASV13263"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	NA	NA	NA
"ASV13264"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	NA	NA	NA
"ASV13265"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Porticoccaceae"	"Porticoccus"	NA
"ASV13266"	"Bacteria"	"SAR324_clade(Marine_group_B)"	NA	NA	NA	NA	NA
"ASV13267"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Flammeovirgaceae"	NA	NA
"ASV13268"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"P13-46"	NA	NA
"ASV13269"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13270"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV13271"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	"OM60(NOR5)_clade"	NA
"ASV13272"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Litoricolaceae"	"Litoricola"	NA
"ASV13273"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13274"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"ASV13275"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV13276"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	"Sva0996_marine_group"	NA
"ASV13277"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13278"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Parvularculaceae"	"Hyphococcus"	NA
"ASV13279"	"Bacteria"	"NB1-j"	NA	NA	NA	NA	NA
"ASV13280"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV13281"	"Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus_Magasanikbacteria"	NA	NA	NA
"ASV13282"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	NA
"ASV13283"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Milano-WF1B-44"	NA	NA	NA
"ASV13284"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	NA
"ASV13285"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13286"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfolunaceae"	"Desulfofrigus"	NA
"ASV13287"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13288"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	NA	NA	NA
"ASV13289"	"Bacteria"	"Campilobacterota"	"Campylobacteria"	"Campylobacterales"	"Helicobacteraceae"	NA	NA
"ASV13290"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV13291"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV13292"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13293"	"Bacteria"	"Calditrichota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"	"JdFR-76"	NA
"ASV13294"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Saprospira"	NA
"ASV13295"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13296"	"Bacteria"	"SAR324_clade(Marine_group_B)"	NA	NA	NA	NA	NA
"ASV13297"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	NA	NA	NA
"ASV13298"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13299"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV13300"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	NA	NA
"ASV13301"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13302"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Actinomarinales"	"Actinomarinaceae"	"Candidatus_Actinomarina"	NA
"ASV13303"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13304"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13305"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"	NA
"ASV13306"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13307"	"Bacteria"	"Fusobacteriota"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	NA	NA
"ASV13308"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13309"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13310"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13311"	"Bacteria"	"Verrucomicrobiota"	"Lentisphaeria"	NA	NA	NA	NA
"ASV13312"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13313"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13314"	"Bacteria"	"Firmicutes"	"Bacilli"	"Acholeplasmatales"	"Acholeplasmataceae"	NA	NA
"ASV13315"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Cyanobiaceae"	NA	NA
"ASV13316"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA	NA
"ASV13317"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA
"ASV13318"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV13319"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	NA	NA
"ASV13320"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV13321"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13322"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13323"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"UBA10353_marine_group"	NA	NA	NA
"ASV13324"	"Bacteria"	"Calditrichota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"	"JdFR-76"	NA
"ASV13325"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	NA
"ASV13326"	"Bacteria"	"Acidobacteriota"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"	NA
"ASV13327"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	NA	NA	NA
"ASV13328"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13329"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV13330"	"Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"PB19"	NA	NA	NA
"ASV13331"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Peribacteria"	NA	NA	NA
"ASV13332"	"Bacteria"	"Planctomycetota"	"OM190"	NA	NA	NA	NA
"ASV13333"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV13334"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	NA
"ASV13335"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13336"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Absconditabacteriales_(SR1)"	NA	NA	NA
"ASV13337"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	NA	NA	NA
"ASV13338"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"Cerasicoccus"	NA
"ASV13339"	"Bacteria"	"Margulisbacteria"	NA	NA	NA	NA	NA
"ASV13340"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	NA	NA
"ASV13341"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"ASV13342"	"Bacteria"	"Elusimicrobiota"	"Lineage_IIb"	NA	NA	NA	NA
"ASV13343"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13344"	"Bacteria"	"Nitrospinota"	"Nitrospinia"	"Nitrospinales"	"Nitrospinaceae"	"LS-NOB"	NA
"ASV13345"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Xenococcaceae"	"Xenococcus_PCC-7305"	NA
"ASV13346"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Peredibacter"	NA
"ASV13347"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"	NA
"ASV13348"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13349"	"Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"BIrii41"	NA	NA
"ASV13350"	"Archaea"	"Crenarchaeota"	"Nitrososphaeria"	NA	NA	NA	NA
"ASV13351"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13352"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"SCGC_AAA286-E23"	NA	NA
"ASV13353"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV13354"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV13355"	"Bacteria"	"Campilobacterota"	"Campylobacteria"	"Campylobacterales"	"Rs-M59_termite_group"	NA	NA
"ASV13356"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Xenococcaceae"	"Chroococcidiopsis_PCC-6712"	NA
"ASV13357"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Arenicellales"	"Arenicellaceae"	NA	NA
"ASV13358"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	NA
"ASV13359"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Saccharospirillaceae"	"Spongiispira"	NA
"ASV13360"	"Bacteria"	"SAR324_clade(Marine_group_B)"	NA	NA	NA	NA	NA
"ASV13361"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"UBA10353_marine_group"	NA	NA	NA
"ASV13362"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	NA	NA
"ASV13363"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	NA
"ASV13364"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13365"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"JL-ETNP-F27"	NA
"ASV13366"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV13367"	"Bacteria"	"Margulisbacteria"	NA	NA	NA	NA	NA
"ASV13368"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"JGI_0000069-P22"	NA	NA	NA
"ASV13369"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	NA	NA
"ASV13370"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rubripirellula"	NA
"ASV13371"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13372"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	NA	NA
"ASV13373"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Zeaxanthinibacter"	NA
"ASV13374"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA	NA
"ASV13375"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13376"	"Bacteria"	"Myxococcota"	"Myxococcia"	"Myxococcales"	"Myxococcaceae"	"P3OB-42"	NA
"ASV13377"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	"Fangia"	NA
"ASV13378"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Fokiniaceae"	"MD3-55"	NA
"ASV13379"	"Bacteria"	"Gemmatimonadota"	"PAUC43f_marine_benthic_group"	NA	NA	NA	NA
"ASV13380"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13381"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	NA	NA	NA
"ASV13382"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13383"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86_clade"	NA	NA	NA
"ASV13384"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Coxiellales"	"Coxiellaceae"	"Coxiella"	NA
"ASV13385"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13386"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86_clade"	NA	NA	NA
"ASV13387"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13388"	"Bacteria"	"Verrucomicrobiota"	"Lentisphaeria"	"Lentisphaerales"	"Lentisphaeraceae"	"Lentisphaera"	NA
"ASV13389"	"Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"Eel-36e1D6"	NA	NA
"ASV13390"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Coxiellales"	"Coxiellaceae"	"Coxiella"	NA
"ASV13391"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"NS7_marine_group"	NA	NA
"ASV13392"	"Bacteria"	"Marinimicrobia_(SAR406_clade)"	NA	NA	NA	NA	NA
"ASV13393"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV13394"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"UBA12409"	NA	NA
"ASV13395"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	NA	NA	NA	NA
"ASV13396"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13397"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"ASV13398"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13399"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Paracaedibacterales"	"Paracaedibacteraceae"	NA	NA
"ASV13400"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	NA
"ASV13401"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	NA	NA
"ASV13402"	NA	NA	NA	NA	NA	NA	NA
"ASV13403"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	NA	NA
"ASV13404"	"Bacteria"	"Cyanobacteria"	NA	NA	NA	NA	NA
"ASV13405"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	NA
"ASV13406"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV13407"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Colwelliaceae"	"Thalassotalea"	NA
"ASV13408"	"Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"Sandaracinaceae"	NA	NA
"ASV13409"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	NA	NA
"ASV13410"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13411"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13412"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	NA	NA	NA
"ASV13413"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13414"	"Bacteria"	"MBNT15"	NA	NA	NA	NA	NA
"ASV13415"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Coxiellales"	"Coxiellaceae"	"Coxiella"	NA
"ASV13416"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13417"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	NA
"ASV13418"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	NA	NA	NA
"ASV13419"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	NA
"ASV13420"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Nitrosococcaceae"	NA	NA
"ASV13421"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13422"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"ASV13423"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13424"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13425"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"GW2011_GWC1_47_15"	NA	NA
"ASV13426"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA
"ASV13427"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	NA	NA	NA	NA
"ASV13428"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	NA
"ASV13429"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13430"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"AB1"	NA	NA
"ASV13431"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	NA
"ASV13432"	"Bacteria"	"NB1-j"	NA	NA	NA	NA	NA
"ASV13433"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV13434"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13435"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	NA
"ASV13436"	"Bacteria"	"Myxococcota"	"Myxococcia"	"Myxococcales"	"Myxococcaceae"	"P3OB-42"	NA
"ASV13437"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV13438"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	NA	NA	NA
"ASV13439"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	NA	NA	NA	NA
"ASV13440"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	NA	NA	NA	NA
"ASV13441"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV13442"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13443"	"Bacteria"	"Myxococcota"	"Myxococcia"	"Myxococcales"	"Myxococcaceae"	"P3OB-42"	NA
"ASV13444"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cardiobacteriales"	"Cardiobacteriaceae"	NA	NA
"ASV13445"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13446"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13447"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Terasakiellaceae"	NA	NA
"ASV13448"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Peribacteria"	NA	NA	NA
"ASV13449"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	"dispar/parvula"
"ASV13450"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV13451"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV13452"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV13453"	"Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"Sandaracinaceae"	"Sandaracinus"	NA
"ASV13454"	"Bacteria"	"Firmicutes"	"Clostridia"	NA	NA	NA	NA
"ASV13455"	"Bacteria"	"Myxococcota"	"Myxococcia"	"Myxococcales"	"Myxococcaceae"	"P3OB-42"	NA
"ASV13456"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	NA
"ASV13457"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	NA
"ASV13458"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	NA	NA	NA	NA
"ASV13459"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13460"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13461"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13462"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Salinisphaerales"	"Solimonadaceae"	"Oceanococcus"	NA
"ASV13463"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13464"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	NA	NA	NA	NA
"ASV13465"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	NA	NA	NA
"ASV13466"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV13467"	"Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Caenarcaniphilales"	NA	NA	NA
"ASV13468"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV13469"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV13470"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV13471"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV13472"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV13473"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"	NA
"ASV13474"	"Archaea"	NA	NA	NA	NA	NA	NA
"ASV13475"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae_RC9_gut_group"	NA
"ASV13476"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	NA	NA
"ASV13477"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	"massiliensis/stercoricanis/wadsworthensis"
"ASV13478"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Gemmatales"	"Gemmataceae"	NA	NA
"ASV13479"	"Bacteria"	NA	NA	NA	NA	NA	NA
