	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV9790	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	NA	NA	NA
ASV9791	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV9792	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV9793	Archaea	NA	NA	NA	NA	NA	NA
ASV9794	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9795	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	NA
ASV9796	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9797	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	L21-RPul-D3	NA	NA
ASV9798	Bacteria	NA	NA	NA	NA	NA	NA
ASV9799	Archaea	NA	NA	NA	NA	NA	NA
ASV9800	Archaea	NA	NA	NA	NA	NA	NA
ASV9801	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV9802	Bacteria	NA	NA	NA	NA	NA	NA
ASV9803	Bacteria	NA	NA	NA	NA	NA	NA
ASV9804	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	NA	NA	NA
ASV9805	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9806	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	NA	NA
ASV9807	Bacteria	Planctomycetota	Pla3_lineage	NA	NA	NA	NA
ASV9808	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV9809	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Luteivirga	NA
ASV9810	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA	NA
ASV9811	Bacteria	Desulfobacterota	NA	NA	NA	NA	NA
ASV9812	Bacteria	Verrucomicrobiota	Lentisphaeria	NA	NA	NA	NA
ASV9813	Bacteria	NA	NA	NA	NA	NA	NA
ASV9814	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	NA
ASV9815	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV9816	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV9817	Bacteria	NA	NA	NA	NA	NA	NA
ASV9818	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV9819	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	4572-13	NA	NA
ASV9820	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA286-E23	NA	NA
ASV9821	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
ASV9822	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9823	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9824	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA
ASV9825	Bacteria	WPS-2	NA	NA	NA	NA	NA
ASV9826	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	ST-NAGAB-D1	NA	NA
ASV9827	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	NA
ASV9828	Archaea	NA	NA	NA	NA	NA	NA
ASV9829	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA	NA
ASV9830	Bacteria	NA	NA	NA	NA	NA	NA
ASV9831	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	NA
ASV9832	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	NA
ASV9833	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV9834	Bacteria	Desulfobacterota	NA	NA	NA	NA	NA
ASV9835	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA	NA
ASV9836	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV9837	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	NA
ASV9838	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA	NA
ASV9839	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9840	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV9841	Archaea	NA	NA	NA	NA	NA	NA
ASV9842	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9843	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV9844	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
ASV9845	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9846	Bacteria	Verrucomicrobiota	Lentisphaeria	NA	NA	NA	NA
ASV9847	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9848	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA	NA
ASV9849	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	NA	NA
ASV9850	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
ASV9851	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	MBIC10086	NA
ASV9852	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
ASV9853	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	NA
ASV9854	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	NA	NA
ASV9856	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9857	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV9858	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV9859	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	NA
ASV9860	Bacteria	NA	NA	NA	NA	NA	NA
ASV9861	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter	NA
ASV9862	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9863	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV9864	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
ASV9865	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
ASV9866	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
ASV9867	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus_Fritschea	NA
ASV9868	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9869	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
ASV9870	Archaea	NA	NA	NA	NA	NA	NA
ASV9871	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cenarchaeum	NA
ASV9873	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	NA	NA
ASV9874	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	NA
ASV9875	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV9876	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	Cm1-21	NA
ASV9877	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9878	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9879	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
ASV9880	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA	NA
ASV9881	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV9882	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV9883	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV9884	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC_AAA164-E04	NA
ASV9885	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9886	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9887	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA	NA
ASV9888	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
ASV9889	Bacteria	NA	NA	NA	NA	NA	NA
ASV9890	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9891	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
ASV9892	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA	NA
ASV9894	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9897	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9898	Bacteria	NA	NA	NA	NA	NA	NA
ASV9902	Bacteria	NA	NA	NA	NA	NA	NA
ASV9903	Bacteria	NA	NA	NA	NA	NA	NA
ASV9904	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9905	Archaea	NA	NA	NA	NA	NA	NA
ASV9906	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9907	Bacteria	NA	NA	NA	NA	NA	NA
ASV9908	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV9909	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9910	Bacteria	MBNT15	NA	NA	NA	NA	NA
ASV9911	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV9912	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9913	Bacteria	NA	NA	NA	NA	NA	NA
ASV9914	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9915	Bacteria	NA	NA	NA	NA	NA	NA
ASV9916	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV9917	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus	NA
ASV9918	Bacteria	NA	NA	NA	NA	NA	NA
ASV9919	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9921	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	NA
ASV9922	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV9923	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	NA	NA
ASV9924	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV9925	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9926	Bacteria	NB1-j	NA	NA	NA	NA	NA
ASV9927	Archaea	NA	NA	NA	NA	NA	NA
ASV9928	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9929	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9930	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9931	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	NA
ASV9932	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV9933	Bacteria	NA	NA	NA	NA	NA	NA
ASV9934	Bacteria	NA	NA	NA	NA	NA	NA
ASV9935	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	NA
ASV9936	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9937	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
ASV9938	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	NA
ASV9939	Archaea	NA	NA	NA	NA	NA	NA
ASV9940	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV9941	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
ASV9942	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9943	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA	NA
ASV9944	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
ASV9945	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9946	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9947	Bacteria	NA	NA	NA	NA	NA	NA
ASV9948	Bacteria	NA	NA	NA	NA	NA	NA
ASV9949	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV9950	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV9951	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV9952	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA	NA
ASV9953	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV9954	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV9955	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
ASV9956	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9957	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV9959	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9960	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9961	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV9962	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9963	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	NA	NA
ASV9964	Archaea	NA	NA	NA	NA	NA	NA
ASV9965	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9966	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	NA
ASV9967	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Ignatzschineria	NA
ASV9968	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV9969	Bacteria	NA	NA	NA	NA	NA	NA
ASV9970	Bacteria	NA	NA	NA	NA	NA	NA
ASV9971	Bacteria	Acidobacteriota	NA	NA	NA	NA	NA
ASV9973	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	NA
ASV9974	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	NA	NA
ASV9975	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV9976	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	DBS1	NA
ASV9977	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
ASV9978	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV9979	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV9980	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA286-E23	NA	NA
ASV9981	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV9983	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1_clade	NA	NA
ASV9984	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Tagaea	NA
ASV9985	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Algimonas	NA
ASV9986	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	NA
ASV9987	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Benthic_Group_D_and_DHVEG-1	NA	NA	NA
ASV9988	Bacteria	Planctomycetota	Pla3_lineage	NA	NA	NA	NA
ASV9989	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
ASV9990	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV9991	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV9992	Archaea	Halobacterota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	NA
ASV9993	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9994	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cenarchaeum	NA
ASV9995	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA
ASV9996	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV9997	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA
ASV9998	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
ASV9999	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA
ASV10000	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
ASV10001	Bacteria	NA	NA	NA	NA	NA	NA
ASV10002	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA	NA
ASV10003	Bacteria	NA	NA	NA	NA	NA	NA
ASV10004	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10005	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA
ASV10006	Bacteria	NA	NA	NA	NA	NA	NA
ASV10007	Bacteria	NA	NA	NA	NA	NA	NA
ASV10008	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Candidatus_Thiosymbion	NA
ASV10009	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV10010	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10011	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	NA	NA	NA
ASV10012	Bacteria	Acidobacteriota	NA	NA	NA	NA	NA
ASV10013	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10014	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	NA	NA
ASV10015	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA286-E23	NA	NA
ASV10016	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV10017	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV10018	Bacteria	NA	NA	NA	NA	NA	NA
ASV10019	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV10020	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	NA
ASV10022	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV10023	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10024	Bacteria	NA	NA	NA	NA	NA	NA
ASV10027	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV10028	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55	NA
ASV10029	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	Entomoplasmatales_Incertae_Sedis	Candidatus_Hepatoplasma	NA
ASV10030	Bacteria	Latescibacterota	NA	NA	NA	NA	NA
ASV10031	Bacteria	NA	NA	NA	NA	NA	NA
ASV10032	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	NA
ASV10033	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	NA	NA
ASV10034	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA	NA
ASV10035	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV10036	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV10037	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10038	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
ASV10039	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV10041	Bacteria	Desulfobacterota	Desulfomonilia	Desulfomonilales	Desulfomonilaceae	Desulfomonile	NA
ASV10042	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	majae/spongiae
ASV10043	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	NA
ASV10044	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10045	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	NA
ASV10047	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV10048	Bacteria	NA	NA	NA	NA	NA	NA
ASV10049	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV10050	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	NA
ASV10051	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	NA
ASV10052	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV10053	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA286-E23	NA	NA
ASV10054	Archaea	Altiarchaeota	Altiarchaeia	Altiarchaeales	Altiarchaeaceae	Candidatus_Altiarchaeum	NA
ASV10055	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10056	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	NA
ASV10057	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
ASV10058	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV10059	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	NA	NA
ASV10060	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011_GWC1_47_15	NA	NA
ASV10061	Archaea	NA	NA	NA	NA	NA	NA
ASV10062	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV10063	Archaea	NA	NA	NA	NA	NA	NA
ASV10064	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	NA	NA	NA
ASV10065	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10066	Bacteria	NA	NA	NA	NA	NA	NA
ASV10067	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV10068	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	NA	NA	NA
ASV10069	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV10070	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV10071	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV10072	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA
ASV10073	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV10074	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV10075	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA
ASV10076	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV10077	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV10078	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	NA	NA
ASV10080	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV10081	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA	NA
ASV10082	Bacteria	NA	NA	NA	NA	NA	NA
ASV10083	Bacteria	NA	NA	NA	NA	NA	NA
ASV10084	Bacteria	NA	NA	NA	NA	NA	NA
ASV10085	Bacteria	NA	NA	NA	NA	NA	NA
ASV10086	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	EMP-G18	NA
ASV10087	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV10088	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10089	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV10090	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV10091	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV10092	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV10093	Bacteria	NA	NA	NA	NA	NA	NA
ASV10094	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus	NA
ASV10095	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	NA	NA	NA
ASV10096	Bacteria	NA	NA	NA	NA	NA	NA
ASV10097	Bacteria	NA	NA	NA	NA	NA	NA
ASV10098	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
ASV10099	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV10100	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA	NA
ASV10101	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	NA
ASV10102	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	NA	NA	NA
ASV10103	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV10104	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV10105	Bacteria	NA	NA	NA	NA	NA	NA
ASV10106	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	NA	NA
ASV10107	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rubripirellula	NA
ASV10108	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
